arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	lb_area	rt_area	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dsip.blif	7e14ac5-dirty	success	-1	2.45484	3.66479e+06	1.69030e+06	2.55762	2.56344	0.984446	-1	6489	-1	-1	-1	1133	1330	573	68	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bigkey.blif	7e14ac5-dirty	success	-1	2.40083	3.71869e+06	1.69030e+06	3.03872	2.41875	0.972634	-1	5986	-1	-1	-1	1136	1333	497	69	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu4.blif	7e14ac5-dirty	success	-1	4.3411	6.35949e+06	1.48415e+06	2.88035	1.78581	0.95824	-1	6155	-1	-1	-1	1187	1195	552	118	14	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i10.blif	7e14ac5-dirty	success	-1	6.04721	3.98816e+06	2.20400e+06	1.96627	3.30024	1.35009	-1	10369	-1	-1	-1	996	1220	785	74	257	224	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex5p.blif	7e14ac5-dirty	success	-1	4.13957	3.98816e+06	1.05160e+06	2.02966	1.35677	0.709852	-1	6445	-1	-1	-1	748	811	460	74	8	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	des.blif	7e14ac5-dirty	success	-1	3.03872	3.01806e+06	2.20400e+06	1.93679	2.52799	1.27247	-1	7678	-1	-1	-1	810	1055	571	56	256	245	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex4.blif	7e14ac5-dirty	success	-1	4.39085	5.22772e+06	1.27489e+06	3.10025	1.68328	1.0483	-1	10154	-1	-1	-1	979	998	582	97	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C7552.blif	7e14ac5-dirty	success	-1	4.58852	2.6947e+06	875303.	1.11679	1.61563	0.589844	-1	5157	-1	-1	-1	706	813	517	50	206	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3.blif	7e14ac5-dirty	success	-1	4.32248	6.2517e+06	1.48415e+06	4.13675	1.9754	1.05172	-1	7771	-1	-1	-1	1172	1186	604	116	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parker1986.blif	7e14ac5-dirty	success	-1	5.65961	2.96417e+06	736854.	1.83252	1.17252	0.50163	-1	5256	-1	-1	-1	753	762	435	55	50	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C5315.blif	7e14ac5-dirty	success	-1	4.08548	2.15576e+06	875303.	1.00596	1.44773	0.524005	-1	4755	-1	-1	-1	577	700	463	40	178	123	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex3.blif	7e14ac5-dirty	success	-1	4.14457	3.93426e+06	1.05160e+06	3.17869	1.43588	0.766835	-1	6838	-1	-1	-1	783	833	479	73	54	50	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s5378.blif	7e14ac5-dirty	success	-1	3.106	2.37134e+06	591126.	1.0026	0.783962	0.339631	-1	3318	-1	-1	-1	615	664	342	44	36	49	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cps.blif	7e14ac5-dirty	success	-1	3.06628	3.50311e+06	875303.	2.50619	1.19857	0.633901	-1	4707	-1	-1	-1	668	777	373	65	24	109	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex1.blif	7e14ac5-dirty	success	-1	4.03583	3.23364e+06	736854.	2.14319	1.10095	0.550657	-1	5899	-1	-1	-1	637	682	418	60	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C3540.blif	7e14ac5-dirty	success	-1	4.85581	1.8324e+06	452829.	1.05467	0.574741	0.29293	-1	2676	-1	-1	-1	386	408	260	34	50	22	0	0		
