arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	k2.blif	e48d751-dirty	success	-1	3.95576	-1	-1	0.316148	-1	3808	-1	-1	-1	-1	-1	286	40	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	inc.blif	e48d751-dirty	success	-1	1.83068	-1	-1	0.037441	-1	78	-1	-1	-1	-1	-1	22	3	7	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i10.blif	e48d751-dirty	success	-1	6.37181	-1	-1	1.03462	-1	11748	-1	-1	-1	-1	-1	785	74	257	224	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i9.blif	e48d751-dirty	success	-1	2.67819	-1	-1	0.121695	-1	1183	-1	-1	-1	-1	-1	160	13	88	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i8.blif	e48d751-dirty	success	-1	3.02941	-1	-1	0.310514	-1	4101	-1	-1	-1	-1	-1	284	42	133	81	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i7.blif	e48d751-dirty	success	-1	1.48219	-1	-1	0.311511	-1	1332	-1	-1	-1	-1	-1	266	7	199	67	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i6.blif	e48d751-dirty	success	-1	1.4338	-1	-1	0.173622	-1	915	-1	-1	-1	-1	-1	205	7	138	67	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i5.blif	e48d751-dirty	success	-1	2.50698	-1	-1	0.176071	-1	1400	-1	-1	-1	-1	-1	203	8	133	66	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i4.blif	e48d751-dirty	success	-1	2.27806	-1	-1	0.199987	-1	833	-1	-1	-1	-1	-1	204	6	192	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i3.blif	e48d751-dirty	success	-1	1.74639	-1	-1	0.092822	-1	437	-1	-1	-1	-1	-1	138	5	132	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i2.blif	e48d751-dirty	success	-1	3.26987	-1	-1	0.221666	-1	974	-1	-1	-1	-1	-1	222	7	201	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i1.blif	e48d751-dirty	success	-1	1.34873	-1	-1	0.02147	-1	85	-1	-1	-1	-1	-1	38	2	25	13	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	gcd.blif	e48d751-dirty	success	-1	3.99333	-1	-1	0.098956	-1	887	-1	-1	-1	-1	-1	121	16	19	25	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frisc.blif	e48d751-dirty	success	-1	9.02784	-1	-1	2.40807	-1	39422	-1	-1	-1	-1	-1	1651	294	20	116	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frg2.blif	e48d751-dirty	success	-1	3.02507	-1	-1	0.297206	-1	2982	-1	-1	-1	-1	-1	314	30	143	139	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frg1.blif	e48d751-dirty	success	-1	2.46074	-1	-1	0.039227	-1	144	-1	-1	-1	-1	-1	39	3	28	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	f51m.blif	e48d751-dirty	success	-1	1.67549	-1	-1	0.019763	-1	51	-1	-1	-1	-1	-1	17	2	8	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	example2.blif	e48d751-dirty	success	-1	1.94791	-1	-1	0.100439	-1	1040	-1	-1	-1	-1	-1	165	10	85	66	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex1010.blif	e48d751-dirty	success	-1	6.54889	-1	-1	3.04513	-1	39325	-1	-1	-1	-1	-1	1445	310	10	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex6.blif	e48d751-dirty	success	-1	2.22423	-1	-1	0.037443	-1	87	-1	-1	-1	-1	-1	27	3	6	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex5p.blif	e48d751-dirty	success	-1	4.4374	-1	-1	0.540048	-1	7137	-1	-1	-1	-1	-1	460	74	8	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex4p.blif	e48d751-dirty	success	-1	2.91786	-1	-1	0.198377	-1	1641	-1	-1	-1	-1	-1	179	28	84	28	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex4.blif	e48d751-dirty	success	-1	1.07754	-1	-1	0.020181	-1	50	-1	-1	-1	-1	-1	19	2	6	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex1.blif	e48d751-dirty	success	-1	2.52429	-1	-1	0.064187	-1	382	-1	-1	-1	-1	-1	64	9	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	elliptic.blif	e48d751-dirty	success	-1	7.07797	-1	-1	1.60824	-1	23177	-1	-1	-1	-1	-1	1258	214	131	114	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ecc.blif	e48d751-dirty	success	-1	2.80796	-1	-1	0.137575	-1	1059	-1	-1	-1	-1	-1	136	21	12	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	e64.blif	e48d751-dirty	success	-1	2.64506	-1	-1	0.198821	-1	2453	-1	-1	-1	-1	-1	205	22	65	65	0	0		
