arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	lb_area	rt_area	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	diffeq.blif	7e14ac5-dirty	success	-1	4.41871	4.68878e+06	1.01323e+06	2.84209	1.8649	0.695751	-1	6126	-1	-1	-1	1309	1348	596	87	64	39	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	seq.blif	7e14ac5-dirty	success	-1	4.2734	7.1679e+06	1.62854e+06	5.36101	2.7176	1.21953	-1	11903	-1	-1	-1	1366	1401	718	133	41	35	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C6288.blif	7e14ac5-dirty	success	-1	8.81052	2.96417e+06	710269.	1.30748	0.951279	0.45416	-1	3814	-1	-1	-1	573	605	478	55	32	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	tseng.blif	7e14ac5-dirty	success	-1	4.33429	4.31152e+06	1.01323e+06	2.1655	1.64209	0.635278	-1	4954	-1	-1	-1	1234	1356	528	80	52	122	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dsip.blif	7e14ac5-dirty	success	-1	2.4396	3.66479e+06	1.62854e+06	2.58129	2.45951	0.955952	-1	6413	-1	-1	-1	1133	1330	573	68	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bigkey.blif	7e14ac5-dirty	success	-1	2.3895	3.71869e+06	1.62854e+06	2.98805	2.33234	0.948558	-1	5974	-1	-1	-1	1136	1333	497	69	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu4.blif	7e14ac5-dirty	success	-1	4.2245	6.35949e+06	1.42978e+06	2.91693	1.74191	0.951596	-1	6175	-1	-1	-1	1187	1195	552	118	14	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i10.blif	7e14ac5-dirty	success	-1	5.60055	3.98816e+06	2.12320e+06	1.97486	3.28951	1.35449	-1	10679	-1	-1	-1	996	1220	785	74	257	224	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex5p.blif	7e14ac5-dirty	success	-1	4.01977	3.98816e+06	1.01323e+06	2.06475	1.39071	0.724764	-1	6437	-1	-1	-1	748	811	460	74	8	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	des.blif	7e14ac5-dirty	success	-1	3.05603	3.01806e+06	2.12320e+06	1.95884	2.45453	1.24304	-1	7653	-1	-1	-1	810	1055	571	56	256	245	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex4.blif	7e14ac5-dirty	success	-1	4.48748	5.22772e+06	1.22839e+06	3.05356	1.70288	0.998382	-1	10165	-1	-1	-1	979	998	582	97	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C7552.blif	7e14ac5-dirty	success	-1	4.66584	2.6947e+06	843587.	1.11846	1.63843	0.573716	-1	4966	-1	-1	-1	706	813	517	50	206	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3.blif	7e14ac5-dirty	success	-1	4.09577	6.2517e+06	1.42978e+06	4.04835	1.91626	1.00599	-1	7774	-1	-1	-1	1172	1186	604	116	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parker1986.blif	7e14ac5-dirty	success	-1	5.79472	2.96417e+06	710269.	1.80498	1.0926	0.477841	-1	5316	-1	-1	-1	753	762	435	55	50	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C5315.blif	7e14ac5-dirty	success	-1	4.01275	2.15576e+06	843587.	0.968456	1.50185	0.521593	-1	4792	-1	-1	-1	577	700	463	40	178	123	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex3.blif	7e14ac5-dirty	success	-1	4.26779	3.93426e+06	1.01323e+06	3.18627	1.43081	0.746676	-1	6978	-1	-1	-1	783	833	479	73	54	50	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s5378.blif	7e14ac5-dirty	success	-1	3.18834	2.37134e+06	570032.	0.999957	0.792164	0.331766	-1	3274	-1	-1	-1	615	664	342	44	36	49	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cps.blif	7e14ac5-dirty	success	-1	3.20466	3.50311e+06	843587.	2.51174	1.18581	0.613612	-1	4661	-1	-1	-1	668	777	373	65	24	109	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex1.blif	7e14ac5-dirty	success	-1	4.02154	3.23364e+06	710269.	2.16542	1.15472	0.519938	-1	5709	-1	-1	-1	637	682	418	60	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C3540.blif	7e14ac5-dirty	success	-1	4.94233	1.8324e+06	436713.	1.06334	0.606531	0.317412	-1	2646	-1	-1	-1	386	408	260	34	50	22	0	0		
