arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	sao2.blif	e48d751-dirty	success	-1	2.38461	-1	-1	0.068781	-1	236	-1	-1	-1	-1	-1	42	8	10	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	sand.blif	e48d751-dirty	success	-1	2.41699	-1	-1	0.106917	-1	630	-1	-1	-1	-1	-1	83	17	12	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s38584.1.blif	e48d751-dirty	success	-1	4.80113	-1	-1	2.86743	-1	31582	-1	-1	-1	-1	-1	2660	422	38	304	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s38417.blif	e48d751-dirty	success	-1	4.80527	-1	-1	2.08058	-1	20768	-1	-1	-1	-1	-1	1876	334	29	106	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s9234.1.blif	e48d751-dirty	success	-1	3.29231	-1	-1	0.213594	-1	2299	-1	-1	-1	-1	-1	273	35	29	39	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s5378.blif	e48d751-dirty	success	-1	3.04482	-1	-1	0.29416	-1	3262	-1	-1	-1	-1	-1	342	44	36	49	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1494.blif	e48d751-dirty	success	-1	2.37487	-1	-1	0.106715	-1	620	-1	-1	-1	-1	-1	82	19	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1488.blif	e48d751-dirty	success	-1	2.48381	-1	-1	0.151571	-1	601	-1	-1	-1	-1	-1	82	18	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1423.blif	e48d751-dirty	success	-1	5.01554	-1	-1	0.103824	-1	813	-1	-1	-1	-1	-1	140	18	18	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1238.blif	e48d751-dirty	success	-1	3.07442	-1	-1	0.113268	-1	941	-1	-1	-1	-1	-1	119	18	15	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1196.blif	e48d751-dirty	success	-1	3.00469	-1	-1	0.111504	-1	780	-1	-1	-1	-1	-1	106	17	15	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s953.blif	e48d751-dirty	success	-1	2.12716	-1	-1	0.113029	-1	766	-1	-1	-1	-1	-1	112	16	17	23	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s838.blif	e48d751-dirty	success	-1	3.36941	-1	-1	0.065732	-1	491	-1	-1	-1	-1	-1	105	10	36	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s838.1.blif	e48d751-dirty	success	-1	2.83912	-1	-1	0.068376	-1	307	-1	-1	-1	-1	-1	90	8	35	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s832.blif	e48d751-dirty	success	-1	1.9256	-1	-1	0.067463	-1	408	-1	-1	-1	-1	-1	62	9	19	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s820.blif	e48d751-dirty	success	-1	1.90915	-1	-1	0.0733	-1	369	-1	-1	-1	-1	-1	66	9	19	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s713.blif	e48d751-dirty	success	-1	3.29267	-1	-1	0.067502	-1	424	-1	-1	-1	-1	-1	89	8	36	23	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s641.blif	e48d751-dirty	success	-1	3.15433	-1	-1	0.069158	-1	437	-1	-1	-1	-1	-1	92	8	36	23	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s526n.blif	e48d751-dirty	success	-1	1.71353	-1	-1	0.037117	-1	121	-1	-1	-1	-1	-1	27	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s526.blif	e48d751-dirty	success	-1	1.38611	-1	-1	0.037734	-1	117	-1	-1	-1	-1	-1	29	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s510.blif	e48d751-dirty	success	-1	2.03462	-1	-1	0.040066	-1	231	-1	-1	-1	-1	-1	53	6	20	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s444.blif	e48d751-dirty	success	-1	1.46096	-1	-1	0.037733	-1	76	-1	-1	-1	-1	-1	24	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s420.blif	e48d751-dirty	success	-1	1.40164	-1	-1	0.019416	-1	26	-1	-1	-1	-1	-1	15	2	9	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s420.1.blif	e48d751-dirty	success	-1	2.18715	-1	-1	0.038983	-1	144	-1	-1	-1	-1	-1	42	4	19	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s400.blif	e48d751-dirty	success	-1	1.72916	-1	-1	0.054822	-1	106	-1	-1	-1	-1	-1	27	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s386.blif	e48d751-dirty	success	-1	1.57724	-1	-1	0.037702	-1	121	-1	-1	-1	-1	-1	28	4	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s382.blif	e48d751-dirty	success	-1	1.22003	-1	-1	0.039614	-1	105	-1	-1	-1	-1	-1	23	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s349.blif	e48d751-dirty	success	-1	1.75148	-1	-1	0.039136	-1	140	-1	-1	-1	-1	-1	40	4	10	11	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s344.blif	e48d751-dirty	success	-1	1.75148	-1	-1	0.039959	-1	140	-1	-1	-1	-1	-1	40	4	10	11	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s298.blif	e48d751-dirty	success	-1	7.69758	-1	-1	0.953379	-1	7556	-1	-1	-1	-1	-1	561	131	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s208.blif	e48d751-dirty	success	-1	1.08538	-1	-1	0.010468	-1	12	-1	-1	-1	-1	-1	11	1	9	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s208.1.blif	e48d751-dirty	success	-1	1.86259	-1	-1	0.019628	-1	37	-1	-1	-1	-1	-1	21	2	11	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s27.blif	e48d751-dirty	success	-1	0.79119	-1	-1	0.009155	-1	6	-1	-1	-1	-1	-1	6	1	5	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1.blif	e48d751-dirty	success	-1	4.22325	-1	-1	0.108082	-1	734	-1	-1	-1	-1	-1	101	15	9	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rot.blif	e48d751-dirty	success	-1	3.35269	-1	-1	0.264383	-1	2546	-1	-1	-1	-1	-1	284	22	135	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rd84.blif	e48d751-dirty	success	-1	2.82642	-1	-1	0.098727	-1	379	-1	-1	-1	-1	-1	66	14	8	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rd73.blif	e48d751-dirty	success	-1	2.74019	-1	-1	0.039957	-1	139	-1	-1	-1	-1	-1	28	6	7	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rd53.blif	e48d751-dirty	success	-1	0.785411	-1	-1	0.010204	-1	9	-1	-1	-1	-1	-1	8	1	5	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pma.blif	e48d751-dirty	success	-1	1.91827	-1	-1	0.041414	-1	202	-1	-1	-1	-1	-1	38	6	7	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pm1.blif	e48d751-dirty	success	-1	1.32039	-1	-1	0.020473	-1	75	-1	-1	-1	-1	-1	29	2	16	13	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	planet1.blif	e48d751-dirty	success	-1	2.55431	-1	-1	0.103837	-1	542	-1	-1	-1	-1	-1	79	17	8	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	planet.blif	e48d751-dirty	success	-1	2.06194	-1	-1	0.108296	-1	549	-1	-1	-1	-1	-1	82	17	8	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ph-decod.blif	e48d751-dirty	success	-1	2.35529	-1	-1	0.105859	-1	640	-1	-1	-1	-1	-1	109	16	4	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pdc.blif	e48d751-dirty	success	-1	6.3817	-1	-1	4.09765	-1	42113	-1	-1	-1	-1	-1	1850	363	16	40	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pcler8.blif	e48d751-dirty	success	-1	1.79263	-1	-1	0.042646	-1	188	-1	-1	-1	-1	-1	48	3	27	17	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pcle.blif	e48d751-dirty	success	-1	1.63161	-1	-1	0.02151	-1	84	-1	-1	-1	-1	-1	29	2	19	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parker1986.blif	e48d751-dirty	success	-1	5.88719	-1	-1	0.384603	-1	5169	-1	-1	-1	-1	-1	435	55	50	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parity.blif	e48d751-dirty	success	-1	1.13864	-1	-1	0.009959	-1	20	-1	-1	-1	-1	-1	17	1	16	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pair.blif	e48d751-dirty	success	-1	3.04682	-1	-1	0.520416	-1	4750	-1	-1	-1	-1	-1	439	49	173	137	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	opus.blif	e48d751-dirty	success	-1	1.71574	-1	-1	0.038341	-1	90	-1	-1	-1	-1	-1	24	3	6	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	o64.blif	e48d751-dirty	success	-1	2.78906	-1	-1	0.101095	-1	503	-1	-1	-1	-1	-1	140	4	130	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	my-adder.blif	e48d751-dirty	success	-1	3.76345	-1	-1	0.042397	-1	206	-1	-1	-1	-1	-1	56	4	33	17	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mux.blif	e48d751-dirty	success	-1	1.43482	-1	-1	0.013244	-1	25	-1	-1	-1	-1	-1	22	1	21	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mult32a.blif	e48d751-dirty	success	-1	6.07946	-1	-1	0.063622	-1	299	-1	-1	-1	-1	-1	98	10	34	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mult16b.blif	e48d751-dirty	success	-1	0.859874	-1	-1	0.038424	-1	65	-1	-1	-1	-1	-1	25	4	18	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mult16a.blif	e48d751-dirty	success	-1	3.19168	-1	-1	0.03957	-1	133	-1	-1	-1	-1	-1	47	5	18	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm30a.blif	e48d751-dirty	success	-1	12.92	-1	-1	0.213733	-1	1791	-1	-1	-1	-1	-1	243	31	34	30	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm9b.blif	e48d751-dirty	success	-1	6.59324	-1	-1	0.103454	-1	654	-1	-1	-1	-1	-1	100	13	13	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm9a.blif	e48d751-dirty	success	-1	4.58717	-1	-1	0.06976	-1	401	-1	-1	-1	-1	-1	73	9	13	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm4a.blif	e48d751-dirty	success	-1	3.3143	-1	-1	0.041774	-1	277	-1	-1	-1	-1	-1	48	6	8	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3c.blif	e48d751-dirty	success	-1	3.28903	-1	-1	0.291883	-1	1906	-1	-1	-1	-1	-1	197	38	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3.blif	e48d751-dirty	success	-1	4.11373	-1	-1	0.84644	-1	7547	-1	-1	-1	-1	-1	604	116	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex2.blif	e48d751-dirty	success	-1	1.59412	-1	-1	0.040084	-1	149	-1	-1	-1	-1	-1	44	4	25	18	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex1.blif	e48d751-dirty	success	-1	1.07266	-1	-1	0.01114	-1	22	-1	-1	-1	-1	-1	15	1	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mc.blif	e48d751-dirty	success	-1	1.40332	-1	-1	0.010695	-1	31	-1	-1	-1	-1	-1	9	1	4	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mark1.blif	e48d751-dirty	success	-1	1.23832	-1	-1	0.03777	-1	90	-1	-1	-1	-1	-1	23	3	6	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	majority.blif	e48d751-dirty	success	-1	0.715055	-1	-1	0.009329	-1	6	-1	-1	-1	-1	-1	6	1	5	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	lion.blif	e48d751-dirty	success	-1	0.728368	-1	-1	0.010109	-1	3	-1	-1	-1	-1	-1	4	1	3	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ldd.blif	e48d751-dirty	success	-1	1.85658	-1	-1	0.038187	-1	118	-1	-1	-1	-1	-1	32	3	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	lal.blif	e48d751-dirty	success	-1	1.47692	-1	-1	0.039496	-1	181	-1	-1	-1	-1	-1	44	3	26	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	keyb.blif	e48d751-dirty	success	-1	2.14089	-1	-1	0.071389	-1	221	-1	-1	-1	-1	-1	45	8	8	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	k2.blif	e48d751-dirty	success	-1	3.68745	-1	-1	0.352129	-1	3289	-1	-1	-1	-1	-1	286	40	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	inc.blif	e48d751-dirty	success	-1	1.88647	-1	-1	0.044258	-1	78	-1	-1	-1	-1	-1	22	3	7	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i10.blif	e48d751-dirty	success	-1	5.92847	-1	-1	1.12472	-1	10463	-1	-1	-1	-1	-1	785	74	257	224	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i9.blif	e48d751-dirty	success	-1	2.60678	-1	-1	0.114559	-1	1130	-1	-1	-1	-1	-1	160	13	88	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i8.blif	e48d751-dirty	success	-1	2.89123	-1	-1	0.34196	-1	3646	-1	-1	-1	-1	-1	284	42	133	81	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i7.blif	e48d751-dirty	success	-1	1.6314	-1	-1	0.332572	-1	1268	-1	-1	-1	-1	-1	266	7	199	67	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i6.blif	e48d751-dirty	success	-1	1.34924	-1	-1	0.189373	-1	868	-1	-1	-1	-1	-1	205	7	138	67	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i5.blif	e48d751-dirty	success	-1	2.28152	-1	-1	0.190123	-1	1245	-1	-1	-1	-1	-1	203	8	133	66	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i4.blif	e48d751-dirty	success	-1	2.12027	-1	-1	0.189712	-1	714	-1	-1	-1	-1	-1	204	6	192	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i3.blif	e48d751-dirty	success	-1	1.8571	-1	-1	0.098113	-1	433	-1	-1	-1	-1	-1	138	5	132	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i2.blif	e48d751-dirty	success	-1	3.1039	-1	-1	0.204866	-1	821	-1	-1	-1	-1	-1	222	7	201	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i1.blif	e48d751-dirty	success	-1	1.33471	-1	-1	0.022811	-1	91	-1	-1	-1	-1	-1	38	2	25	13	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	gcd.blif	e48d751-dirty	success	-1	3.68379	-1	-1	0.114448	-1	778	-1	-1	-1	-1	-1	121	16	19	25	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frisc.blif	e48d751-dirty	success	-1	8.36497	-1	-1	2.72892	-1	36322	-1	-1	-1	-1	-1	1651	294	20	116	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frg2.blif	e48d751-dirty	success	-1	2.77921	-1	-1	0.380596	-1	2674	-1	-1	-1	-1	-1	314	30	143	139	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frg1.blif	e48d751-dirty	success	-1	2.30926	-1	-1	0.041529	-1	142	-1	-1	-1	-1	-1	39	3	28	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	f51m.blif	e48d751-dirty	success	-1	1.65765	-1	-1	0.020464	-1	45	-1	-1	-1	-1	-1	17	2	8	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	example2.blif	e48d751-dirty	success	-1	1.93481	-1	-1	0.106067	-1	970	-1	-1	-1	-1	-1	165	10	85	66	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex1010.blif	e48d751-dirty	success	-1	6.32649	-1	-1	3.47011	-1	36027	-1	-1	-1	-1	-1	1445	310	10	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex6.blif	e48d751-dirty	success	-1	2.19194	-1	-1	0.046522	-1	98	-1	-1	-1	-1	-1	27	3	6	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex5p.blif	e48d751-dirty	success	-1	4.10724	-1	-1	0.612641	-1	6295	-1	-1	-1	-1	-1	460	74	8	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex4p.blif	e48d751-dirty	success	-1	2.72764	-1	-1	0.230074	-1	1295	-1	-1	-1	-1	-1	179	28	84	28	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex4.blif	e48d751-dirty	success	-1	1.21124	-1	-1	0.0223	-1	58	-1	-1	-1	-1	-1	19	2	6	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex1.blif	e48d751-dirty	success	-1	2.2961	-1	-1	0.069797	-1	370	-1	-1	-1	-1	-1	64	9	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	elliptic.blif	e48d751-dirty	success	-1	6.58322	-1	-1	1.85673	-1	20988	-1	-1	-1	-1	-1	1258	214	131	114	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ecc.blif	e48d751-dirty	success	-1	2.68111	-1	-1	0.161177	-1	894	-1	-1	-1	-1	-1	136	21	12	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	e64.blif	e48d751-dirty	success	-1	2.38456	-1	-1	0.198499	-1	2069	-1	-1	-1	-1	-1	205	22	65	65	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	duke2.blif	e48d751-dirty	success	-1	2.97804	-1	-1	0.129988	-1	1091	-1	-1	-1	-1	-1	138	19	22	29	0	0		
