arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	lb_area	rt_area	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	diffeq.blif	7e14ac5-dirty	success	-1	4.56218	4.68878e+06	1.04381e+06	2.79835	1.81134	0.694945	-1	6003	-1	-1	-1	1309	1348	596	87	64	39	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	seq.blif	7e14ac5-dirty	success	-1	4.43122	7.1679e+06	1.68036e+06	5.30717	2.65465	1.26203	-1	11483	-1	-1	-1	1366	1401	718	133	41	35	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C6288.blif	7e14ac5-dirty	success	-1	8.78288	2.96417e+06	731126.	1.29366	0.976026	0.451323	-1	3669	-1	-1	-1	573	605	478	55	32	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	tseng.blif	7e14ac5-dirty	success	-1	4.33042	4.31152e+06	1.04381e+06	2.16206	1.63369	0.631834	-1	4656	-1	-1	-1	1234	1356	528	80	52	122	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dsip.blif	7e14ac5-dirty	success	-1	2.40919	3.66479e+06	1.68036e+06	2.5742	2.4331	0.978302	-1	6008	-1	-1	-1	1133	1330	573	68	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bigkey.blif	7e14ac5-dirty	success	-1	2.55738	3.71869e+06	1.68036e+06	3.00909	2.34086	0.958287	-1	5451	-1	-1	-1	1136	1333	497	69	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu4.blif	7e14ac5-dirty	success	-1	4.22172	6.35949e+06	1.47482e+06	2.89085	1.72455	0.894857	-1	6007	-1	-1	-1	1187	1195	552	118	14	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i10.blif	7e14ac5-dirty	success	-1	5.57396	3.98816e+06	2.19199e+06	1.97668	3.41895	1.35903	-1	9891	-1	-1	-1	996	1220	785	74	257	224	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex5p.blif	7e14ac5-dirty	success	-1	3.97349	3.98816e+06	1.04381e+06	2.07238	1.38294	0.750763	-1	6151	-1	-1	-1	748	811	460	74	8	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	des.blif	7e14ac5-dirty	success	-1	3.02628	3.01806e+06	2.19199e+06	1.99313	2.571	1.27617	-1	7110	-1	-1	-1	810	1055	571	56	256	245	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex4.blif	7e14ac5-dirty	success	-1	4.49632	5.22772e+06	1.26684e+06	3.09915	1.67025	1.0163	-1	9941	-1	-1	-1	979	998	582	97	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C7552.blif	7e14ac5-dirty	success	-1	4.64898	2.6947e+06	868673.	1.11394	1.66676	0.534456	-1	4467	-1	-1	-1	706	813	517	50	206	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3.blif	7e14ac5-dirty	success	-1	4.18709	6.2517e+06	1.47482e+06	4.16173	1.94703	1.01788	-1	7515	-1	-1	-1	1172	1186	604	116	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parker1986.blif	7e14ac5-dirty	success	-1	5.50665	2.96417e+06	731126.	1.79406	1.10107	0.471303	-1	4940	-1	-1	-1	753	762	435	55	50	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C5315.blif	7e14ac5-dirty	success	-1	3.94489	2.15576e+06	868673.	0.970128	1.47913	0.540122	-1	4596	-1	-1	-1	577	700	463	40	178	123	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex3.blif	7e14ac5-dirty	success	-1	4.48273	3.93426e+06	1.04381e+06	3.20989	1.47861	0.757842	-1	6494	-1	-1	-1	783	833	479	73	54	50	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s5378.blif	7e14ac5-dirty	success	-1	3.026	2.37134e+06	586494.	1.01323	0.826482	0.357187	-1	3023	-1	-1	-1	615	664	342	44	36	49	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cps.blif	7e14ac5-dirty	success	-1	3.21703	3.50311e+06	868673.	2.51971	1.22378	0.616236	-1	4391	-1	-1	-1	668	777	373	65	24	109	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex1.blif	7e14ac5-dirty	success	-1	3.7614	3.23364e+06	731126.	2.11431	1.1237	0.567797	-1	5475	-1	-1	-1	637	682	418	60	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C3540.blif	7e14ac5-dirty	success	-1	5.03142	1.8324e+06	448967.	1.06775	0.58158	0.290583	-1	2440	-1	-1	-1	386	408	260	34	50	22	0	0		
