arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s420.1.blif	e48d751-dirty	success	-1	2.31721	-1	-1	0.036938	-1	145	-1	-1	-1	-1	-1	42	4	19	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s400.blif	e48d751-dirty	success	-1	1.64832	-1	-1	0.035278	-1	104	-1	-1	-1	-1	-1	27	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s386.blif	e48d751-dirty	success	-1	1.6881	-1	-1	0.037571	-1	132	-1	-1	-1	-1	-1	28	4	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s382.blif	e48d751-dirty	success	-1	1.21859	-1	-1	0.035446	-1	111	-1	-1	-1	-1	-1	23	4	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s349.blif	e48d751-dirty	success	-1	1.75581	-1	-1	0.035933	-1	131	-1	-1	-1	-1	-1	40	4	10	11	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s344.blif	e48d751-dirty	success	-1	1.75581	-1	-1	0.036857	-1	131	-1	-1	-1	-1	-1	40	4	10	11	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s298.blif	e48d751-dirty	success	-1	7.52966	-1	-1	0.874938	-1	7730	-1	-1	-1	-1	-1	561	131	4	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s208.blif	e48d751-dirty	success	-1	1.08456	-1	-1	0.009063	-1	12	-1	-1	-1	-1	-1	11	1	9	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s208.1.blif	e48d751-dirty	success	-1	2.10206	-1	-1	0.020145	-1	41	-1	-1	-1	-1	-1	21	2	11	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s27.blif	e48d751-dirty	success	-1	0.932522	-1	-1	0.009118	-1	8	-1	-1	-1	-1	-1	6	1	5	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	s1.blif	e48d751-dirty	success	-1	4.17817	-1	-1	0.102473	-1	744	-1	-1	-1	-1	-1	101	15	9	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rot.blif	e48d751-dirty	success	-1	3.39109	-1	-1	0.28924	-1	2626	-1	-1	-1	-1	-1	284	22	135	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rd84.blif	e48d751-dirty	success	-1	2.9236	-1	-1	0.093303	-1	401	-1	-1	-1	-1	-1	66	14	8	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rd73.blif	e48d751-dirty	success	-1	2.65465	-1	-1	0.037929	-1	158	-1	-1	-1	-1	-1	28	6	7	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	rd53.blif	e48d751-dirty	success	-1	0.921782	-1	-1	0.009442	-1	11	-1	-1	-1	-1	-1	8	1	5	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pma.blif	e48d751-dirty	success	-1	1.90117	-1	-1	0.039471	-1	209	-1	-1	-1	-1	-1	38	6	7	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pm1.blif	e48d751-dirty	success	-1	1.32366	-1	-1	0.020104	-1	86	-1	-1	-1	-1	-1	29	2	16	13	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	planet1.blif	e48d751-dirty	success	-1	2.40064	-1	-1	0.097804	-1	601	-1	-1	-1	-1	-1	79	17	8	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	planet.blif	e48d751-dirty	success	-1	2.09909	-1	-1	0.100372	-1	578	-1	-1	-1	-1	-1	82	17	8	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ph-decod.blif	e48d751-dirty	success	-1	2.39603	-1	-1	0.097211	-1	642	-1	-1	-1	-1	-1	109	16	4	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pdc.blif	e48d751-dirty	success	-1	6.40294	-1	-1	3.64023	-1	43318	-1	-1	-1	-1	-1	1850	363	16	40	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pcler8.blif	e48d751-dirty	success	-1	1.65468	-1	-1	0.038122	-1	190	-1	-1	-1	-1	-1	48	3	27	17	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pcle.blif	e48d751-dirty	success	-1	1.43154	-1	-1	0.02016	-1	82	-1	-1	-1	-1	-1	29	2	19	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parker1986.blif	e48d751-dirty	success	-1	5.85119	-1	-1	0.366603	-1	5374	-1	-1	-1	-1	-1	435	55	50	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	parity.blif	e48d751-dirty	success	-1	1.14169	-1	-1	0.009782	-1	23	-1	-1	-1	-1	-1	17	1	16	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	pair.blif	e48d751-dirty	success	-1	3.11734	-1	-1	0.411411	-1	5006	-1	-1	-1	-1	-1	439	49	173	137	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	opus.blif	e48d751-dirty	success	-1	1.71218	-1	-1	0.035573	-1	97	-1	-1	-1	-1	-1	24	3	6	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	o64.blif	e48d751-dirty	success	-1	2.98944	-1	-1	0.096741	-1	543	-1	-1	-1	-1	-1	140	4	130	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	my-adder.blif	e48d751-dirty	success	-1	3.69655	-1	-1	0.038416	-1	193	-1	-1	-1	-1	-1	56	4	33	17	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mux.blif	e48d751-dirty	success	-1	1.50667	-1	-1	0.01014	-1	26	-1	-1	-1	-1	-1	22	1	21	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mult32a.blif	e48d751-dirty	success	-1	6.00587	-1	-1	0.062832	-1	317	-1	-1	-1	-1	-1	98	10	34	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mult16b.blif	e48d751-dirty	success	-1	0.86222	-1	-1	0.035375	-1	74	-1	-1	-1	-1	-1	25	4	18	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mult16a.blif	e48d751-dirty	success	-1	3.24486	-1	-1	0.037234	-1	142	-1	-1	-1	-1	-1	47	5	18	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm30a.blif	e48d751-dirty	success	-1	13.0027	-1	-1	0.202688	-1	1891	-1	-1	-1	-1	-1	243	31	34	30	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm9b.blif	e48d751-dirty	success	-1	6.36405	-1	-1	0.09708	-1	663	-1	-1	-1	-1	-1	100	13	13	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm9a.blif	e48d751-dirty	success	-1	4.52126	-1	-1	0.064177	-1	425	-1	-1	-1	-1	-1	73	9	13	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mm4a.blif	e48d751-dirty	success	-1	3.31905	-1	-1	0.038328	-1	265	-1	-1	-1	-1	-1	48	6	8	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3c.blif	e48d751-dirty	success	-1	3.2608	-1	-1	0.301033	-1	1992	-1	-1	-1	-1	-1	197	38	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex3.blif	e48d751-dirty	success	-1	4.17572	-1	-1	0.788212	-1	7738	-1	-1	-1	-1	-1	604	116	14	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex2.blif	e48d751-dirty	success	-1	1.57305	-1	-1	0.037317	-1	155	-1	-1	-1	-1	-1	44	4	25	18	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	misex1.blif	e48d751-dirty	success	-1	1.25747	-1	-1	0.010226	-1	37	-1	-1	-1	-1	-1	15	1	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mc.blif	e48d751-dirty	success	-1	0.78981	-1	-1	0.009394	-1	15	-1	-1	-1	-1	-1	9	1	4	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	mark1.blif	e48d751-dirty	success	-1	1.21324	-1	-1	0.035159	-1	86	-1	-1	-1	-1	-1	23	3	6	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	majority.blif	e48d751-dirty	success	-1	0.715971	-1	-1	0.009016	-1	6	-1	-1	-1	-1	-1	6	1	5	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	lion.blif	e48d751-dirty	success	-1	1.47326	-1	-1	0.009035	-1	15	-1	-1	-1	-1	-1	4	1	3	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ldd.blif	e48d751-dirty	success	-1	2.03409	-1	-1	0.035651	-1	135	-1	-1	-1	-1	-1	32	3	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	lal.blif	e48d751-dirty	success	-1	1.439	-1	-1	0.03731	-1	187	-1	-1	-1	-1	-1	44	3	26	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	keyb.blif	e48d751-dirty	success	-1	2.15557	-1	-1	0.064413	-1	232	-1	-1	-1	-1	-1	45	8	8	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	k2.blif	e48d751-dirty	success	-1	3.78183	-1	-1	0.347075	-1	3474	-1	-1	-1	-1	-1	286	40	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	inc.blif	e48d751-dirty	success	-1	1.85773	-1	-1	0.039772	-1	100	-1	-1	-1	-1	-1	22	3	7	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i10.blif	e48d751-dirty	success	-1	5.84696	-1	-1	1.06673	-1	10778	-1	-1	-1	-1	-1	785	74	257	224	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i9.blif	e48d751-dirty	success	-1	2.57637	-1	-1	0.104349	-1	1146	-1	-1	-1	-1	-1	160	13	88	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i8.blif	e48d751-dirty	success	-1	2.93783	-1	-1	0.313696	-1	3838	-1	-1	-1	-1	-1	284	42	133	81	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i7.blif	e48d751-dirty	success	-1	1.60655	-1	-1	0.280303	-1	1294	-1	-1	-1	-1	-1	266	7	199	67	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i6.blif	e48d751-dirty	success	-1	1.40918	-1	-1	0.173512	-1	884	-1	-1	-1	-1	-1	205	7	138	67	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i5.blif	e48d751-dirty	success	-1	2.29371	-1	-1	0.186177	-1	1292	-1	-1	-1	-1	-1	203	8	133	66	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i4.blif	e48d751-dirty	success	-1	2.16812	-1	-1	0.178703	-1	765	-1	-1	-1	-1	-1	204	6	192	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i3.blif	e48d751-dirty	success	-1	1.74256	-1	-1	0.091816	-1	455	-1	-1	-1	-1	-1	138	5	132	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i2.blif	e48d751-dirty	success	-1	3.08951	-1	-1	0.193635	-1	866	-1	-1	-1	-1	-1	222	7	201	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	i1.blif	e48d751-dirty	success	-1	1.46421	-1	-1	0.020582	-1	91	-1	-1	-1	-1	-1	38	2	25	13	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	gcd.blif	e48d751-dirty	success	-1	3.56367	-1	-1	0.102197	-1	820	-1	-1	-1	-1	-1	121	16	19	25	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frisc.blif	e48d751-dirty	success	-1	8.3524	-1	-1	2.48933	-1	37547	-1	-1	-1	-1	-1	1651	294	20	116	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frg2.blif	e48d751-dirty	success	-1	2.80095	-1	-1	0.318329	-1	2793	-1	-1	-1	-1	-1	314	30	143	139	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	frg1.blif	e48d751-dirty	success	-1	2.2568	-1	-1	0.037204	-1	151	-1	-1	-1	-1	-1	39	3	28	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	f51m.blif	e48d751-dirty	success	-1	1.67008	-1	-1	0.023038	-1	66	-1	-1	-1	-1	-1	17	2	8	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	example2.blif	e48d751-dirty	success	-1	1.91073	-1	-1	0.104307	-1	956	-1	-1	-1	-1	-1	165	10	85	66	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex1010.blif	e48d751-dirty	success	-1	6.46311	-1	-1	3.32511	-1	36986	-1	-1	-1	-1	-1	1445	310	10	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex6.blif	e48d751-dirty	success	-1	2.19408	-1	-1	0.036821	-1	90	-1	-1	-1	-1	-1	27	3	6	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex5p.blif	e48d751-dirty	success	-1	4.11373	-1	-1	0.563959	-1	6618	-1	-1	-1	-1	-1	460	74	8	63	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex4p.blif	e48d751-dirty	success	-1	2.80013	-1	-1	0.197132	-1	1405	-1	-1	-1	-1	-1	179	28	84	28	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex4.blif	e48d751-dirty	success	-1	1.20498	-1	-1	0.020232	-1	74	-1	-1	-1	-1	-1	19	2	6	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ex1.blif	e48d751-dirty	success	-1	2.25829	-1	-1	0.064671	-1	378	-1	-1	-1	-1	-1	64	9	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	elliptic.blif	e48d751-dirty	success	-1	6.44396	-1	-1	1.64903	-1	21969	-1	-1	-1	-1	-1	1258	214	131	114	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	ecc.blif	e48d751-dirty	success	-1	2.61319	-1	-1	0.179987	-1	943	-1	-1	-1	-1	-1	136	21	12	14	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	e64.blif	e48d751-dirty	success	-1	2.54964	-1	-1	0.179035	-1	2214	-1	-1	-1	-1	-1	205	22	65	65	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	duke2.blif	e48d751-dirty	success	-1	3.05248	-1	-1	0.113396	-1	1162	-1	-1	-1	-1	-1	138	19	22	29	0	0		
